Park,Date/Time,Wait Time
Magic Kingdom,2020-08-16 10:10:00,9
Magic Kingdom,2020-08-16 10:15:00,9
Magic Kingdom,2020-08-16 10:20:00,11
Magic Kingdom,2020-08-16 10:25:00,11
Magic Kingdom,2020-08-16 10:30:00,12
Magic Kingdom,2020-08-16 10:35:00,12
Magic Kingdom,2020-08-16 10:40:00,13
Magic Kingdom,2020-08-16 10:45:00,14
Magic Kingdom,2020-08-16 10:50:00,15
Magic Kingdom,2020-08-16 10:55:00,17
Magic Kingdom,2020-08-16 11:00:00,19
Magic Kingdom,2020-08-16 11:05:00,19
Magic Kingdom,2020-08-16 11:10:00,20
Magic Kingdom,2020-08-16 11:15:00,20
Magic Kingdom,2020-08-16 11:20:00,20
Magic Kingdom,2020-08-16 11:25:00,20
Magic Kingdom,2020-08-16 11:30:00,20
Magic Kingdom,2020-08-16 11:35:00,19
Magic Kingdom,2020-08-16 11:40:00,18
Magic Kingdom,2020-08-16 11:45:00,19
Magic Kingdom,2020-08-16 11:50:00,19
Magic Kingdom,2020-08-16 11:55:00,20
Magic Kingdom,2020-08-16 12:00:00,20
Magic Kingdom,2020-08-16 12:05:00,19
Magic Kingdom,2020-08-16 12:10:00,19
Magic Kingdom,2020-08-16 12:15:00,18
Magic Kingdom,2020-08-16 12:20:00,17
Magic Kingdom,2020-08-16 12:25:00,18
Magic Kingdom,2020-08-16 12:30:00,18
Magic Kingdom,2020-08-16 12:35:00,16
Magic Kingdom,2020-08-16 12:40:00,16
Magic Kingdom,2020-08-16 12:45:00,17
Magic Kingdom,2020-08-16 12:50:00,18
Magic Kingdom,2020-08-16 12:55:00,18
Magic Kingdom,2020-08-16 13:00:00,20
Magic Kingdom,2020-08-16 13:05:00,21
Magic Kingdom,2020-08-16 13:10:00,20
Magic Kingdom,2020-08-16 13:15:00,19
Magic Kingdom,2020-08-16 13:20:00,20
Magic Kingdom,2020-08-16 13:25:00,20
Magic Kingdom,2020-08-16 13:30:00,20
Magic Kingdom,2020-08-16 13:35:00,20
Magic Kingdom,2020-08-16 13:40:00,19
Magic Kingdom,2020-08-16 13:45:00,20
Magic Kingdom,2020-08-16 13:50:00,21
Magic Kingdom,2020-08-16 13:55:00,20
Magic Kingdom,2020-08-16 14:00:00,19
Magic Kingdom,2020-08-16 14:05:00,21
Magic Kingdom,2020-08-16 14:10:00,18
Magic Kingdom,2020-08-16 14:15:00,19
Magic Kingdom,2020-08-16 14:20:00,19
Magic Kingdom,2020-08-16 14:25:00,20
Magic Kingdom,2020-08-16 14:30:00,20
Magic Kingdom,2020-08-16 14:35:00,20
Magic Kingdom,2020-08-16 14:40:00,17
Magic Kingdom,2020-08-16 14:45:00,18
Magic Kingdom,2020-08-16 14:50:00,18
Magic Kingdom,2020-08-16 14:55:00,23
Magic Kingdom,2020-08-16 15:00:00,24
Magic Kingdom,2020-08-16 15:05:00,23
Magic Kingdom,2020-08-16 15:10:00,23
Magic Kingdom,2020-08-16 15:15:00,24
Magic Kingdom,2020-08-16 15:20:00,22
Magic Kingdom,2020-08-16 15:25:00,22
Magic Kingdom,2020-08-16 15:30:00,20
Magic Kingdom,2020-08-16 15:35:00,20
Magic Kingdom,2020-08-16 15:40:00,20
Magic Kingdom,2020-08-16 15:45:00,20
Magic Kingdom,2020-08-16 15:50:00,20
Magic Kingdom,2020-08-16 15:55:00,20
Magic Kingdom,2020-08-16 16:00:00,20
Magic Kingdom,2020-08-16 16:05:00,20
Magic Kingdom,2020-08-16 16:10:00,21
Magic Kingdom,2020-08-16 16:15:00,18
Magic Kingdom,2020-08-16 16:20:00,18
Magic Kingdom,2020-08-16 16:25:00,18
Magic Kingdom,2020-08-16 16:30:00,19
Magic Kingdom,2020-08-16 16:40:00,19
Magic Kingdom,2020-08-16 16:45:00,18
Magic Kingdom,2020-08-16 16:50:00,17
Magic Kingdom,2020-08-16 16:55:00,18
Magic Kingdom,2020-08-16 17:00:00,18
Magic Kingdom,2020-08-16 17:05:00,17
Magic Kingdom,2020-08-16 17:10:00,17
Magic Kingdom,2020-08-16 17:15:00,19
Magic Kingdom,2020-08-16 17:20:00,19
Magic Kingdom,2020-08-16 17:25:00,18
Magic Kingdom,2020-08-16 17:30:00,17
Magic Kingdom,2020-08-16 17:35:00,15
Magic Kingdom,2020-08-16 17:40:00,15
Magic Kingdom,2020-08-16 17:45:00,15
Magic Kingdom,2020-08-16 17:50:00,15
Magic Kingdom,2020-08-16 17:55:00,15
Magic Kingdom,2020-08-16 18:00:00,15
Magic Kingdom,2020-08-16 18:05:00,14
Magic Kingdom,2020-08-16 18:10:00,14
Magic Kingdom,2020-08-16 18:15:00,12
Magic Kingdom,2020-08-16 18:20:00,12
Magic Kingdom,2020-08-16 18:25:00,11
Magic Kingdom,2020-08-16 18:30:00,12
Magic Kingdom,2020-08-16 18:35:00,12
Magic Kingdom,2020-08-16 18:40:00,11
Magic Kingdom,2020-08-16 18:45:00,11
Magic Kingdom,2020-08-16 18:50:00,11
Magic Kingdom,2020-08-16 18:55:00,11
Magic Kingdom,2020-08-16 19:00:00,10
Magic Kingdom,2020-08-17 09:05:00,6
Magic Kingdom,2020-08-17 09:10:00,6
Magic Kingdom,2020-08-17 09:15:00,6
Magic Kingdom,2020-08-17 09:20:00,7
Magic Kingdom,2020-08-17 09:25:00,7
Magic Kingdom,2020-08-17 09:30:00,8
Magic Kingdom,2020-08-17 09:35:00,8
Magic Kingdom,2020-08-17 09:40:00,7
Magic Kingdom,2020-08-17 09:45:00,8
Magic Kingdom,2020-08-17 09:50:00,9
Magic Kingdom,2020-08-17 09:55:00,9
Magic Kingdom,2020-08-17 10:00:00,9
Magic Kingdom,2020-08-17 10:05:00,9
Magic Kingdom,2020-08-17 10:10:00,10
Magic Kingdom,2020-08-17 10:15:00,12
Magic Kingdom,2020-08-17 10:20:00,12
Magic Kingdom,2020-08-17 10:25:00,12
Magic Kingdom,2020-08-17 10:30:00,12
Magic Kingdom,2020-08-17 10:35:00,14
Magic Kingdom,2020-08-17 10:40:00,14
Magic Kingdom,2020-08-17 10:45:00,14
Magic Kingdom,2020-08-17 10:50:00,14
Magic Kingdom,2020-08-17 10:55:00,15
Magic Kingdom,2020-08-17 11:00:00,16
Magic Kingdom,2020-08-17 11:05:00,16
Magic Kingdom,2020-08-17 11:10:00,15
Magic Kingdom,2020-08-17 11:15:00,14
Magic Kingdom,2020-08-17 11:20:00,14
Magic Kingdom,2020-08-17 11:25:00,14
Magic Kingdom,2020-08-17 11:30:00,14
Magic Kingdom,2020-08-17 11:35:00,13
Magic Kingdom,2020-08-17 11:40:00,13
Magic Kingdom,2020-08-17 11:45:00,13
Magic Kingdom,2020-08-17 11:50:00,13
Magic Kingdom,2020-08-17 11:55:00,13
Magic Kingdom,2020-08-17 12:00:00,14
Magic Kingdom,2020-08-17 12:05:00,15
Magic Kingdom,2020-08-17 12:10:00,14
Magic Kingdom,2020-08-17 12:15:00,14
Magic Kingdom,2020-08-17 12:20:00,14
Magic Kingdom,2020-08-17 12:25:00,14
Magic Kingdom,2020-08-17 12:30:00,15
Magic Kingdom,2020-08-17 12:35:00,14
Magic Kingdom,2020-08-17 12:40:00,14
Magic Kingdom,2020-08-17 12:45:00,15
Magic Kingdom,2020-08-17 12:50:00,15
Magic Kingdom,2020-08-17 12:55:00,13
Magic Kingdom,2020-08-17 13:00:00,14
Magic Kingdom,2020-08-17 13:05:00,14
Magic Kingdom,2020-08-17 13:10:00,14
Magic Kingdom,2020-08-17 13:15:00,14
Magic Kingdom,2020-08-17 13:20:00,16
Magic Kingdom,2020-08-17 13:25:00,15
Magic Kingdom,2020-08-17 13:30:00,15
Magic Kingdom,2020-08-17 13:35:00,15
Magic Kingdom,2020-08-17 13:40:00,17
Magic Kingdom,2020-08-17 13:45:00,16
Magic Kingdom,2020-08-17 13:50:00,17
Magic Kingdom,2020-08-17 13:55:00,14
Magic Kingdom,2020-08-17 14:00:00,12
Magic Kingdom,2020-08-17 14:05:00,13
Magic Kingdom,2020-08-17 14:10:00,14
Magic Kingdom,2020-08-17 14:15:00,15
Magic Kingdom,2020-08-17 14:20:00,16
Magic Kingdom,2020-08-17 14:25:00,15
Magic Kingdom,2020-08-17 14:30:00,16
Magic Kingdom,2020-08-17 14:35:00,14
Magic Kingdom,2020-08-17 14:40:00,17
Magic Kingdom,2020-08-17 14:45:00,18
Magic Kingdom,2020-08-17 14:50:00,16
Magic Kingdom,2020-08-17 14:55:00,16
Magic Kingdom,2020-08-17 15:00:00,16
Magic Kingdom,2020-08-17 15:05:00,14
Magic Kingdom,2020-08-17 15:10:00,16
Magic Kingdom,2020-08-17 15:15:00,16
Magic Kingdom,2020-08-17 15:20:00,15
Magic Kingdom,2020-08-17 15:25:00,16
Magic Kingdom,2020-08-17 15:30:00,15
Magic Kingdom,2020-08-17 15:35:00,15
Magic Kingdom,2020-08-17 15:40:00,14
Magic Kingdom,2020-08-17 15:45:00,16
Magic Kingdom,2020-08-17 15:50:00,17
Magic Kingdom,2020-08-17 15:55:00,17
Magic Kingdom,2020-08-17 16:00:00,17
Magic Kingdom,2020-08-17 16:05:00,16
Magic Kingdom,2020-08-17 16:10:00,15
Magic Kingdom,2020-08-17 16:15:00,15
Magic Kingdom,2020-08-17 16:20:00,15
Magic Kingdom,2020-08-17 16:25:00,15
Magic Kingdom,2020-08-17 16:30:00,16
Magic Kingdom,2020-08-17 16:35:00,16
Magic Kingdom,2020-08-17 16:40:00,15
Magic Kingdom,2020-08-17 16:45:00,14
Magic Kingdom,2020-08-17 16:50:00,14
Magic Kingdom,2020-08-17 16:55:00,14
Magic Kingdom,2020-08-17 17:00:00,15
Magic Kingdom,2020-08-17 17:05:00,15
Magic Kingdom,2020-08-17 17:10:00,16
Magic Kingdom,2020-08-17 17:15:00,16
Magic Kingdom,2020-08-17 17:20:00,16
Magic Kingdom,2020-08-17 17:25:00,15
Magic Kingdom,2020-08-17 17:30:00,15
Magic Kingdom,2020-08-17 17:35:00,15
Magic Kingdom,2020-08-17 17:40:00,15
Magic Kingdom,2020-08-17 17:45:00,14
Magic Kingdom,2020-08-17 17:50:00,14
Magic Kingdom,2020-08-17 17:55:00,13
Magic Kingdom,2020-08-17 18:00:00,12
Magic Kingdom,2020-08-17 18:05:00,12
Magic Kingdom,2020-08-17 18:10:00,14
Magic Kingdom,2020-08-17 18:15:00,14
Magic Kingdom,2020-08-17 18:20:00,14
Magic Kingdom,2020-08-17 18:25:00,14
Magic Kingdom,2020-08-17 18:30:00,13
Magic Kingdom,2020-08-17 18:35:00,12
Magic Kingdom,2020-08-17 18:40:00,12
Magic Kingdom,2020-08-17 18:45:00,12
Magic Kingdom,2020-08-17 18:50:00,12
Magic Kingdom,2020-08-17 18:55:00,11
Magic Kingdom,2020-08-17 19:00:00,10
Magic Kingdom,2020-08-18 09:05:00,6
Magic Kingdom,2020-08-18 09:10:00,6
Magic Kingdom,2020-08-18 09:15:00,7
Magic Kingdom,2020-08-18 09:20:00,8
Magic Kingdom,2020-08-18 09:25:00,9
Magic Kingdom,2020-08-18 09:30:00,9
Magic Kingdom,2020-08-18 09:35:00,9
Magic Kingdom,2020-08-18 09:40:00,9
Magic Kingdom,2020-08-18 09:45:00,9
Magic Kingdom,2020-08-18 09:50:00,9
Magic Kingdom,2020-08-18 09:55:00,9
Magic Kingdom,2020-08-18 10:00:00,9
Magic Kingdom,2020-08-18 10:05:00,11
Magic Kingdom,2020-08-18 10:10:00,11
Magic Kingdom,2020-08-18 10:15:00,12
Magic Kingdom,2020-08-18 10:20:00,11
Magic Kingdom,2020-08-18 10:25:00,10
Magic Kingdom,2020-08-18 10:30:00,12
Magic Kingdom,2020-08-18 10:35:00,12
Magic Kingdom,2020-08-18 10:40:00,12
Magic Kingdom,2020-08-18 10:45:00,13
Magic Kingdom,2020-08-18 10:50:00,13
Magic Kingdom,2020-08-18 10:55:00,14
Magic Kingdom,2020-08-18 11:00:00,14
Magic Kingdom,2020-08-18 11:05:00,13
Magic Kingdom,2020-08-18 11:10:00,13
Magic Kingdom,2020-08-18 11:15:00,15
Magic Kingdom,2020-08-18 11:20:00,14
Magic Kingdom,2020-08-18 11:25:00,14
Magic Kingdom,2020-08-18 11:30:00,16
Magic Kingdom,2020-08-18 11:35:00,16
Magic Kingdom,2020-08-18 11:40:00,16
Magic Kingdom,2020-08-18 11:45:00,16
Magic Kingdom,2020-08-18 11:50:00,17
Magic Kingdom,2020-08-18 11:55:00,17
Magic Kingdom,2020-08-18 12:00:00,16
Magic Kingdom,2020-08-18 12:05:00,16
Magic Kingdom,2020-08-18 12:10:00,16
Magic Kingdom,2020-08-18 12:15:00,15
Magic Kingdom,2020-08-18 12:20:00,14
Magic Kingdom,2020-08-18 12:25:00,14
Magic Kingdom,2020-08-18 12:30:00,15
Magic Kingdom,2020-08-18 12:35:00,14
Magic Kingdom,2020-08-18 12:40:00,15
Magic Kingdom,2020-08-18 12:45:00,15
Magic Kingdom,2020-08-18 12:50:00,15
Magic Kingdom,2020-08-18 12:55:00,15
Magic Kingdom,2020-08-18 13:00:00,17
Magic Kingdom,2020-08-18 13:05:00,18
Magic Kingdom,2020-08-18 13:10:00,17
Magic Kingdom,2020-08-18 13:15:00,18
Magic Kingdom,2020-08-18 13:20:00,16
Magic Kingdom,2020-08-18 13:25:00,17
Magic Kingdom,2020-08-18 13:30:00,17
Magic Kingdom,2020-08-18 13:35:00,17
Magic Kingdom,2020-08-18 13:40:00,18
Magic Kingdom,2020-08-18 13:45:00,17
Magic Kingdom,2020-08-18 13:50:00,17
Magic Kingdom,2020-08-18 13:55:00,17
Magic Kingdom,2020-08-18 14:00:00,15
Magic Kingdom,2020-08-18 14:05:00,14
Magic Kingdom,2020-08-18 14:10:00,13
Magic Kingdom,2020-08-18 14:15:00,14
Magic Kingdom,2020-08-18 14:20:00,13
Magic Kingdom,2020-08-18 14:25:00,13
Magic Kingdom,2020-08-18 14:30:00,13
Magic Kingdom,2020-08-18 14:35:00,13
Magic Kingdom,2020-08-18 14:40:00,13
Magic Kingdom,2020-08-18 14:45:00,13
Magic Kingdom,2020-08-18 14:50:00,13
Magic Kingdom,2020-08-18 14:55:00,10
Magic Kingdom,2020-08-18 15:00:00,12
Magic Kingdom,2020-08-18 15:05:00,14
Magic Kingdom,2020-08-18 15:10:00,18
Magic Kingdom,2020-08-18 15:15:00,18
Magic Kingdom,2020-08-18 15:20:00,18
Magic Kingdom,2020-08-18 15:25:00,19
Magic Kingdom,2020-08-18 15:30:00,19
Magic Kingdom,2020-08-18 15:35:00,16
Magic Kingdom,2020-08-18 15:40:00,15
Magic Kingdom,2020-08-18 15:45:00,13
Magic Kingdom,2020-08-18 15:50:00,13
Magic Kingdom,2020-08-18 15:55:00,12
Magic Kingdom,2020-08-18 16:00:00,13
Magic Kingdom,2020-08-18 16:05:00,14
Magic Kingdom,2020-08-18 16:10:00,14
Magic Kingdom,2020-08-18 16:15:00,14
Magic Kingdom,2020-08-18 16:20:00,13
Magic Kingdom,2020-08-18 16:25:00,14
Magic Kingdom,2020-08-18 16:30:00,14
Magic Kingdom,2020-08-18 16:35:00,14
Magic Kingdom,2020-08-18 16:40:00,14
Magic Kingdom,2020-08-18 16:45:00,13
Magic Kingdom,2020-08-18 16:50:00,12
Magic Kingdom,2020-08-18 16:55:00,12
Magic Kingdom,2020-08-18 17:00:00,11
Magic Kingdom,2020-08-18 17:05:00,11
Magic Kingdom,2020-08-18 17:10:00,12
Magic Kingdom,2020-08-18 17:15:00,12
Magic Kingdom,2020-08-18 17:20:00,12
Magic Kingdom,2020-08-18 17:25:00,12
Magic Kingdom,2020-08-18 17:30:00,12
Magic Kingdom,2020-08-18 17:35:00,13
Magic Kingdom,2020-08-18 17:40:00,13
Magic Kingdom,2020-08-18 17:45:00,12
Magic Kingdom,2020-08-18 17:50:00,12
Magic Kingdom,2020-08-18 17:55:00,13
Magic Kingdom,2020-08-18 18:00:00,13
Magic Kingdom,2020-08-18 18:05:00,13
Magic Kingdom,2020-08-18 18:10:00,12
Magic Kingdom,2020-08-18 18:15:00,12
Magic Kingdom,2020-08-18 18:20:00,12
Magic Kingdom,2020-08-18 18:30:00,12
Magic Kingdom,2020-08-18 18:35:00,11
Magic Kingdom,2020-08-18 18:40:00,11
Magic Kingdom,2020-08-18 18:45:00,10
Magic Kingdom,2020-08-18 18:50:00,10
Magic Kingdom,2020-08-18 18:55:00,10
Magic Kingdom,2020-08-18 19:00:00,14
Magic Kingdom,2020-08-19 09:05:00,6
Magic Kingdom,2020-08-19 09:10:00,6
Magic Kingdom,2020-08-19 09:15:00,6
Magic Kingdom,2020-08-19 09:20:00,6
Magic Kingdom,2020-08-19 09:25:00,7
Magic Kingdom,2020-08-19 09:30:00,7
Magic Kingdom,2020-08-19 09:35:00,8
Magic Kingdom,2020-08-19 09:40:00,8
Magic Kingdom,2020-08-19 09:45:00,9
Magic Kingdom,2020-08-19 09:50:00,10
Magic Kingdom,2020-08-19 09:55:00,9
Magic Kingdom,2020-08-19 10:00:00,9
Magic Kingdom,2020-08-19 10:05:00,9
Magic Kingdom,2020-08-19 10:10:00,8
Magic Kingdom,2020-08-19 10:15:00,9
Magic Kingdom,2020-08-19 10:20:00,9
Magic Kingdom,2020-08-19 10:25:00,9
Magic Kingdom,2020-08-19 10:30:00,8
Magic Kingdom,2020-08-19 10:35:00,8
Magic Kingdom,2020-08-19 10:40:00,8
Magic Kingdom,2020-08-19 10:45:00,9
Magic Kingdom,2020-08-19 10:50:00,9
Magic Kingdom,2020-08-19 10:55:00,9
Magic Kingdom,2020-08-19 11:00:00,10
Magic Kingdom,2020-08-19 11:05:00,11
Magic Kingdom,2020-08-19 11:10:00,10
Magic Kingdom,2020-08-19 11:15:00,12
Magic Kingdom,2020-08-19 11:20:00,14
Magic Kingdom,2020-08-19 11:25:00,14
Magic Kingdom,2020-08-19 11:30:00,14
Magic Kingdom,2020-08-19 11:35:00,14
Magic Kingdom,2020-08-19 11:40:00,14
Magic Kingdom,2020-08-19 11:45:00,14
Magic Kingdom,2020-08-19 11:50:00,13
Magic Kingdom,2020-08-19 11:55:00,12
Magic Kingdom,2020-08-19 12:00:00,12
Magic Kingdom,2020-08-19 12:05:00,12
Magic Kingdom,2020-08-19 12:10:00,13
Magic Kingdom,2020-08-19 12:15:00,12
Magic Kingdom,2020-08-19 12:20:00,13
Magic Kingdom,2020-08-19 12:25:00,14
Magic Kingdom,2020-08-19 12:30:00,13
Magic Kingdom,2020-08-19 12:35:00,13
Magic Kingdom,2020-08-19 12:40:00,13
Magic Kingdom,2020-08-19 12:45:00,13
Magic Kingdom,2020-08-19 12:50:00,14
Magic Kingdom,2020-08-19 12:55:00,14
Magic Kingdom,2020-08-19 13:00:00,15
Magic Kingdom,2020-08-19 13:05:00,15
Magic Kingdom,2020-08-19 13:10:00,14
Magic Kingdom,2020-08-19 13:15:00,15
Magic Kingdom,2020-08-19 13:20:00,15
Magic Kingdom,2020-08-19 13:25:00,15
Magic Kingdom,2020-08-19 13:30:00,14
Magic Kingdom,2020-08-19 13:35:00,14
Magic Kingdom,2020-08-19 13:40:00,14
Magic Kingdom,2020-08-19 13:45:00,14
Magic Kingdom,2020-08-19 13:50:00,14
Magic Kingdom,2020-08-19 13:55:00,15
Magic Kingdom,2020-08-19 14:00:00,14
Magic Kingdom,2020-08-19 14:05:00,15
Magic Kingdom,2020-08-19 14:10:00,15
Magic Kingdom,2020-08-19 14:15:00,14
Magic Kingdom,2020-08-19 14:20:00,14
Magic Kingdom,2020-08-19 14:25:00,14
Magic Kingdom,2020-08-19 14:30:00,14
Magic Kingdom,2020-08-19 14:35:00,13
Magic Kingdom,2020-08-19 14:40:00,13
Magic Kingdom,2020-08-19 14:45:00,13
Magic Kingdom,2020-08-19 14:50:00,13
Magic Kingdom,2020-08-19 14:55:00,14
Magic Kingdom,2020-08-19 15:00:00,15
Magic Kingdom,2020-08-19 15:05:00,16
Magic Kingdom,2020-08-19 15:10:00,16
Magic Kingdom,2020-08-19 15:15:00,16
Magic Kingdom,2020-08-19 15:20:00,15
Magic Kingdom,2020-08-19 15:25:00,15
Magic Kingdom,2020-08-19 15:30:00,15
Magic Kingdom,2020-08-19 15:35:00,15
Magic Kingdom,2020-08-19 15:40:00,15
Magic Kingdom,2020-08-19 15:45:00,14
Magic Kingdom,2020-08-19 15:50:00,14
Magic Kingdom,2020-08-19 15:55:00,14
Magic Kingdom,2020-08-19 16:00:00,14
Magic Kingdom,2020-08-19 16:05:00,13
Magic Kingdom,2020-08-19 16:10:00,13
Magic Kingdom,2020-08-19 16:15:00,13
Magic Kingdom,2020-08-19 16:20:00,14
Magic Kingdom,2020-08-19 16:25:00,14
Magic Kingdom,2020-08-19 16:30:00,13
Magic Kingdom,2020-08-19 16:35:00,12
Magic Kingdom,2020-08-19 16:40:00,12
Magic Kingdom,2020-08-19 16:45:00,13
Magic Kingdom,2020-08-19 16:50:00,12
Magic Kingdom,2020-08-19 16:55:00,12
Magic Kingdom,2020-08-19 17:00:00,12
Magic Kingdom,2020-08-19 17:05:00,13
Magic Kingdom,2020-08-19 17:10:00,14
Magic Kingdom,2020-08-19 17:15:00,14
Magic Kingdom,2020-08-19 17:20:00,14
Magic Kingdom,2020-08-19 17:25:00,13
Magic Kingdom,2020-08-19 17:30:00,13
Magic Kingdom,2020-08-19 17:35:00,14
Magic Kingdom,2020-08-19 17:40:00,14
Magic Kingdom,2020-08-19 17:45:00,12
Magic Kingdom,2020-08-19 17:50:00,12
Magic Kingdom,2020-08-19 17:55:00,11
Magic Kingdom,2020-08-19 18:00:00,10
Magic Kingdom,2020-08-19 18:05:00,10
Magic Kingdom,2020-08-19 18:10:00,10
Magic Kingdom,2020-08-19 18:15:00,10
Magic Kingdom,2020-08-19 18:20:00,10
Magic Kingdom,2020-08-19 18:25:00,11
Magic Kingdom,2020-08-19 18:30:00,10
Magic Kingdom,2020-08-19 18:35:00,9
Magic Kingdom,2020-08-19 18:40:00,9
Magic Kingdom,2020-08-19 18:45:00,10
Magic Kingdom,2020-08-19 18:50:00,10
Magic Kingdom,2020-08-19 18:55:00,10
Magic Kingdom,2020-08-19 19:00:00,9
Magic Kingdom,2020-08-20 09:00:00,5
Magic Kingdom,2020-08-20 09:05:00,6
Magic Kingdom,2020-08-20 09:10:00,6
Magic Kingdom,2020-08-20 09:15:00,6
Magic Kingdom,2020-08-20 09:20:00,6
Magic Kingdom,2020-08-20 09:25:00,6
Magic Kingdom,2020-08-20 09:30:00,7
Magic Kingdom,2020-08-20 09:35:00,7
Magic Kingdom,2020-08-20 09:40:00,7
Magic Kingdom,2020-08-20 09:45:00,7
Magic Kingdom,2020-08-20 09:50:00,7
Magic Kingdom,2020-08-20 09:55:00,9
Magic Kingdom,2020-08-20 10:00:00,9
Magic Kingdom,2020-08-20 10:05:00,9
Magic Kingdom,2020-08-20 10:10:00,10
Magic Kingdom,2020-08-20 10:15:00,10
Magic Kingdom,2020-08-20 10:20:00,11
Magic Kingdom,2020-08-20 10:25:00,10
Magic Kingdom,2020-08-20 10:30:00,11
Magic Kingdom,2020-08-20 10:35:00,11
Magic Kingdom,2020-08-20 10:40:00,11
Magic Kingdom,2020-08-20 10:45:00,13
Magic Kingdom,2020-08-20 10:50:00,14
Magic Kingdom,2020-08-20 10:55:00,15
Magic Kingdom,2020-08-20 11:00:00,15
Magic Kingdom,2020-08-20 11:05:00,16
Magic Kingdom,2020-08-20 11:10:00,16
Magic Kingdom,2020-08-20 11:15:00,16
Magic Kingdom,2020-08-20 11:20:00,16
Magic Kingdom,2020-08-20 11:25:00,14
Magic Kingdom,2020-08-20 11:30:00,15
Magic Kingdom,2020-08-20 11:35:00,14
Magic Kingdom,2020-08-20 11:40:00,14
Magic Kingdom,2020-08-20 11:45:00,14
Magic Kingdom,2020-08-20 11:50:00,13
Magic Kingdom,2020-08-20 11:55:00,13
Magic Kingdom,2020-08-20 12:00:00,13
Magic Kingdom,2020-08-20 12:05:00,13
Magic Kingdom,2020-08-20 12:10:00,14
Magic Kingdom,2020-08-20 12:15:00,14
Magic Kingdom,2020-08-20 12:20:00,13
Magic Kingdom,2020-08-20 12:25:00,14
Magic Kingdom,2020-08-20 12:30:00,14
Magic Kingdom,2020-08-20 12:35:00,14
Magic Kingdom,2020-08-20 12:40:00,15
Magic Kingdom,2020-08-20 12:45:00,15
Magic Kingdom,2020-08-20 12:50:00,15
Magic Kingdom,2020-08-20 12:55:00,16
Magic Kingdom,2020-08-20 13:00:00,17
Magic Kingdom,2020-08-20 13:05:00,19
Magic Kingdom,2020-08-20 13:10:00,18
Magic Kingdom,2020-08-20 13:15:00,17
Magic Kingdom,2020-08-20 13:20:00,16
Magic Kingdom,2020-08-20 13:25:00,17
Magic Kingdom,2020-08-20 13:30:00,18
Magic Kingdom,2020-08-20 13:35:00,17
Magic Kingdom,2020-08-20 13:40:00,17
Magic Kingdom,2020-08-20 13:45:00,16
Magic Kingdom,2020-08-20 13:50:00,16
Magic Kingdom,2020-08-20 13:55:00,16
Magic Kingdom,2020-08-20 14:00:00,16
Magic Kingdom,2020-08-20 14:05:00,15
Magic Kingdom,2020-08-20 14:10:00,15
Magic Kingdom,2020-08-20 14:15:00,15
Magic Kingdom,2020-08-20 14:20:00,15
Magic Kingdom,2020-08-20 14:25:00,15
Magic Kingdom,2020-08-20 14:30:00,13
Magic Kingdom,2020-08-20 14:35:00,13
Magic Kingdom,2020-08-20 14:40:00,14
Magic Kingdom,2020-08-20 14:45:00,14
Magic Kingdom,2020-08-20 14:50:00,12
Magic Kingdom,2020-08-20 14:55:00,14
Magic Kingdom,2020-08-20 15:00:00,13
Magic Kingdom,2020-08-20 15:05:00,15
Magic Kingdom,2020-08-20 15:10:00,19
Magic Kingdom,2020-08-20 15:15:00,20
Magic Kingdom,2020-08-20 15:20:00,20
Magic Kingdom,2020-08-20 15:25:00,20
Magic Kingdom,2020-08-20 15:30:00,20
Magic Kingdom,2020-08-20 15:35:00,17
Magic Kingdom,2020-08-20 15:40:00,18
Magic Kingdom,2020-08-20 15:45:00,18
Magic Kingdom,2020-08-20 15:50:00,18
Magic Kingdom,2020-08-20 15:55:00,20
Magic Kingdom,2020-08-20 16:00:00,17
Magic Kingdom,2020-08-20 16:05:00,15
Magic Kingdom,2020-08-20 16:10:00,16
Magic Kingdom,2020-08-20 16:15:00,16
Magic Kingdom,2020-08-20 16:20:00,15
Magic Kingdom,2020-08-20 16:25:00,15
Magic Kingdom,2020-08-20 16:30:00,14
Magic Kingdom,2020-08-20 16:35:00,17
Magic Kingdom,2020-08-20 16:40:00,15
Magic Kingdom,2020-08-20 16:45:00,16
Magic Kingdom,2020-08-20 16:50:00,15
Magic Kingdom,2020-08-20 16:55:00,14
Magic Kingdom,2020-08-20 17:00:00,16
Magic Kingdom,2020-08-20 17:05:00,16
Magic Kingdom,2020-08-20 17:10:00,16
Magic Kingdom,2020-08-20 17:15:00,15
Magic Kingdom,2020-08-20 17:20:00,14
Magic Kingdom,2020-08-20 17:25:00,15
Magic Kingdom,2020-08-20 17:30:00,15
Magic Kingdom,2020-08-20 17:35:00,15
Magic Kingdom,2020-08-20 17:40:00,13
Magic Kingdom,2020-08-20 17:45:00,12
Magic Kingdom,2020-08-20 17:50:00,13
Magic Kingdom,2020-08-20 17:55:00,13
Magic Kingdom,2020-08-20 18:00:00,13
Magic Kingdom,2020-08-20 18:05:00,14
Magic Kingdom,2020-08-20 18:10:00,13
Magic Kingdom,2020-08-20 18:15:00,12
Magic Kingdom,2020-08-20 18:20:00,12
Magic Kingdom,2020-08-20 18:25:00,12
Magic Kingdom,2020-08-20 18:30:00,12
Magic Kingdom,2020-08-20 18:35:00,12
Magic Kingdom,2020-08-20 18:40:00,12
