Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,28533,,,,330905,,509324,,,4
H5,2019,2019,2019,6,1,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,589,,,,188377,,243286,,,0
H5,2019,2019,2019,6,1,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,1038800,,1773949,,,6
H5,2019,2019,2019,6,1,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,530,,,,,,304460,,,6
H5,2019,2019,2019,6,1,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,122,,,,64463,,81328,,,0
H5,2019,2019,2019,6,1,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,9,,,,4488,,7816,,,0
H5,2019,2019,2019,6,1,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,25156431,,,,178538,,262372,,,4
H5,2019,2019,2019,6,1,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,60760,,93522,,,6
H5,2019,2019,2019,6,1,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,272187,,260180,,,2
H5,2019,2019,2019,6,1,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,38160,,,,121566,,488689,,,0
H5,2019,2019,2019,6,1,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,35297,,,,1746403,,2468890,,,0
H5,2019,2019,2019,6,1,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,36168,,19420,,,2
H5,2019,2019,2019,6,1,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,284,,,,167207,,320351,,,4
H5,2019,2019,2019,6,1,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,755,,,,498321,,1248420,,,4
H5,2019,2019,2019,6,1,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,222,,,,100881,,258457,,,6
H5,2019,2019,2019,6,1,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,773,,21758,,,4
H5,2019,2019,2019,6,1,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,11355,,,,1089215,,1600658,,,6
H5,2019,2019,2019,6,1,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1270,,,,444648,,684395,,,6
H5,2019,2019,2019,6,1,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3876,,,,73626,,97722,,,0
H5,2019,2019,2019,6,1,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3709,,,,5003532,,3241723,,,2
H5,2019,2019,2019,6,1,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,690,,,,224253,,365351,,,2
H5,2019,2019,2019,6,1,3,Re-Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,690,,,,223948,,364953,,,2
H5,2019,2019,2019,6,1,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,8648,,27453,,,2
H5,2019,2019,2019,6,1,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,523,,,,19476,,300539,,,2
H5,2019,2019,2019,6,1,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,44,,,,9445,,19402,,,0
H5,2019,2019,2019,6,1,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,113,,,,52524,,39562,,,0
H5,2019,2019,2019,6,1,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,32,,,,40283,,28344,,,2
H5,2019,2019,2019,6,1,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2006,,,,1602575,,1060986,,,2
H5,2019,2019,2019,6,1,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1332,,,,1722,,16284,,,2
H5,2019,2019,2019,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,58967,,,,437472,,1235789,,,2
H5,2019,2019,2019,6,1,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,14742,,,,986515,,1483599,,,0
H5,2019,2019,2019,6,1,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,1137278,,698902,,,2
H5,2019,2019,2019,6,1,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,801060,,421250,,,2
H5,2019,2019,2019,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,42313,,,,31724287,,46620487,,,4
H5,2019,2019,2019,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,35717,,,,9639765,,14837356,,,4
H5,2019,2019,2019,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2355,,,,671175,,1033061,,,4
H5,2019,2019,2019,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,11,,,,102904,,9785,,,2
H5,2019,2019,2019,6,1,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2,,,,1381,,4119,,,0
H5,2019,2019,2019,6,1,1,Import,860,Uzbekistan,UZB,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,860,,,,263653,,450238,,,4
H5,2019,2019,2019,6,1,1,Import,887,Yemen,YEM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,74143409,,11291798,,,2
H5,2019,2019,2019,6,1,2,Export,887,Yemen,YEM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",5,Number of items,5650,,,,5650,,13546,,,0
H5,2019,2019,2019,6,1,3,Re-Export,887,Yemen,YEM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",5,Number of items,5650,,,,5650,,13546,,,0
H5,2019,2019,2019,6,1,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,29868,,28862,,,2
H5,2020,2020,2020,6,1,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,0,,21,,,0
H5,2020,2020,2020,6,1,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2757,,,,845877,,1285210,,,4
H5,2020,2020,2020,6,1,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,582,,,,33471,,48780,,,4
H5,2020,2020,2020,6,1,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,220,,,,42429,,150150,,,2
H5,2020,2020,2020,6,1,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,11,,125,,,2
H5,2020,2020,2020,6,1,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,63,,,,47322,,19517,,,0
H5,2020,2020,2020,6,1,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,31177,,,,932942,,1099982,,,0
H5,2020,2020,2020,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,960,,,,,,168790,,,4
H5,2020,2020,2020,6,1,1,Import,60,Bermuda,BMU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2539,,,,,,247890,,,0
H5,2020,2020,2020,6,1,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,4,,,,206,,2731,,,2
H5,2020,2020,2020,6,1,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,60,,59,,,2
H5,2020,2020,2020,6,1,1,Import,72,Botswana,BWA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,244,,,,283513,,166824,,,2
H5,2020,2020,2020,6,1,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,202,,,,100932,,310152,,,0
H5,2020,2020,2020,6,1,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,5,,,,36,,1921,,,2
H5,2020,2020,2020,6,1,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1,,,,3,,1223,,,2
H5,2020,2020,2020,6,1,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,23,,,,8214,,18398,,,0
H5,2020,2020,2020,6,1,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2,,,,1210,,9519,,,0
H5,2020,2020,2020,6,1,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,67,,,,9184,,13954,,,4
H5,2020,2020,2020,6,1,1,Import,108,Burundi,BDI,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,151,,,,109950,,93162,,,2
H5,2020,2020,2020,6,1,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,29,,,,20043,,14100,,,0
H5,2020,2020,2020,6,1,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,8737,,,,8736163,,5356313,,,2
H5,2020,2020,2020,6,1,2,Export,116,Cambodia,KHM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,185,,,,81349,,114887,,,2
H5,2020,2020,2020,6,1,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,20820,,,,3277563,,4234043,,,4
H5,2020,2020,2020,6,1,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2119,,,,212669,,338745,,,4
H5,2020,2020,2020,6,1,3,Re-Export,124,Canada,CAN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,19,,,,12079,,19240,,,4
H5,2020,2020,2020,6,1,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,23,,,,9362,,14554,,,2
H5,2020,2020,2020,6,1,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,141,,,,29909,,45444,,,4
H5,2020,2020,2020,6,1,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3355,,,,0,,147279,,,4
H5,2020,2020,2020,6,1,3,Re-Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3318,,,,0,,129880,,,0
H5,2020,2020,2020,6,1,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,22799,,,,90899,,117425,,,4
H5,2020,2020,2020,6,1,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,7,,12,,,6
H5,2020,2020,2020,6,1,1,Import,156,China,CHN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,701,,,,447048,,759811,,,2
H5,2020,2020,2020,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,83758,,,,53488122,,71645304,,,2
H5,2020,2020,2020,6,1,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2,,,,215,,2674,,,2
H5,2020,2020,2020,6,1,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,403,,,,215652,,274935,,,2
H5,2020,2020,2020,6,1,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,300,,,,32886,,68886,,,0
H5,2020,2020,2020,6,1,1,Import,174,Comoros,COM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,61,,,,54200,,37570,,,2
H5,2020,2020,2020,6,1,1,Import,178,Congo,COG,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,15,,,,10148,,9397,,,2
H5,2020,2020,2020,6,1,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,280,,,,122508,,171989,,,6
H5,2020,2020,2020,6,1,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,56,,,,1542,,8577,,,0
H5,2020,2020,2020,6,1,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,398,,2371,,,0
H5,2020,2020,2020,6,1,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,19,,,,169,,2625,,,0
H5,2020,2020,2020,6,1,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,678,,,,205376,,237704,,,2
H5,2020,2020,2020,6,1,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,242,,,,47700,,44810,,,0
H5,2020,2020,2020,6,1,1,Import,204,Benin,BEN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,75,,,,28519,,46288,,,2
H5,2020,2020,2020,6,1,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,9098,,,,195610,,424978,,,0
H5,2020,2020,2020,6,1,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,282,,,,54963,,28606,,,0
H5,2020,2020,2020,6,1,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,75,,,,25500,,46033,,,2
H5,2020,2020,2020,6,1,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,0,,,,442,,468,,,2
H5,2020,2020,2020,6,1,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,4,,,,702,,3024,,,2
H5,2020,2020,2020,6,1,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,15,,,,3952,,9400,,,2
H5,2020,2020,2020,6,1,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,1777,,,,1100050,,1089424,,,2
H5,2020,2020,2020,6,1,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,171,,,,105013,,292365,,,0
H5,2020,2020,2020,6,1,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2,,,,1857,,3626,,,0
H5,2020,2020,2020,6,1,2,Export,242,Fiji,FJI,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,0,,23,,,0
H5,2020,2020,2020,6,1,3,Re-Export,242,Fiji,FJI,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,0,,23,,,0
H5,2020,2020,2020,6,1,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,72,,,,23515,,58518,,,4
H5,2020,2020,2020,6,1,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2,,,,4,,11,,,2
H5,2020,2020,2020,6,1,1,Import,251,France,FRA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,47458,,,,592259,,1105839,,,4
H5,2020,2020,2020,6,1,2,Export,251,France,FRA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3381,,,,394676,,41532,,,0
H5,2020,2020,2020,6,1,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,35,,,,4051,,13274,,,0
H5,2020,2020,2020,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2929,,,,1662249,,3036791,,,6
H5,2020,2020,2020,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,670,,,,395542,,1214090,,,2
H5,2020,2020,2020,6,1,1,Import,296,Kiribati,KIR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3427,,,,107944,,139446,,,4
H5,2020,2020,2020,6,1,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,271,,,,30724,,44143,,,0
H5,2020,2020,2020,6,1,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,5,,,,1035,,1593,,,0
H5,2020,2020,2020,6,1,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,313,,,,231006,,213202,,,2
H5,2020,2020,2020,6,1,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,62,,,,11922,,26531,,,2
H5,2020,2020,2020,6,1,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,247,,,,2192,,2501,,,0
H5,2020,2020,2020,6,1,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2690,,,,1330378,,2256731,,,6
H5,2020,2020,2020,6,1,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,,,9,,,6
H5,2020,2020,2020,6,1,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,2932,,,,650873,,680507,,,0
H5,2020,2020,2020,6,1,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,174,,,,33241,,1659,,,2
H5,2020,2020,2020,6,1,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,22,,,,4550,,13683,,,2
H5,2020,2020,2020,6,1,1,Import,360,Indonesia,IDN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3120,,,,2530882,,2124797,,,2
H5,2020,2020,2020,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,832,,,,113507,,355457,,,2
H5,2020,2020,2020,6,1,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,9008,,,,1047710,,1830530,,,4
H5,2020,2020,2020,6,1,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,4,,,,5,,325,,,0
H5,2020,2020,2020,6,1,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,444,,,,1192,,303000,,,2
H5,2020,2020,2020,6,1,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,798,,,,486710,,397419,,,0
H5,2020,2020,2020,6,1,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,551,,,,289656,,327248,,,0
H5,2020,2020,2020,6,1,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,48,,,,23645,,29592,,,2
H5,2020,2020,2020,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,5902,,,,2645628,,4019718,,,6
H5,2020,2020,2020,6,1,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,3025,,,,1442575,,495623,,,0
H5,2020,2020,2020,6,1,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,0,,8422,,,0
H5,2020,2020,2020,6,1,3,Re-Export,400,Jordan,JOR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,0,,8422,,,0
H5,2020,2020,2020,6,1,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",1,No Quantity,0,,,,,,1223300,,,6
H5,2020,2020,2020,6,1,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",12,Volume in cubic meters,65436,,,,2497002,,1904814,,,0
